"161", "Loja Optimus Marco de Canavezes", "", "271", "800939393", "Marco de Canaveses", "Porto", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52aa013711d2c33c688e3bbf", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4630-296", "Av. Doutor Francisco Sá Carneiro", "NULL", "41.1838138", "-8.149473667", "0"
"162", "Loja Optimus Pombal", "", "271", "800939393", "Pombal", "Leiria", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4d89f37726a36ea8bae1e9ad", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "3100-469", "R. Dr. António José Teixeira 2", "NULL", "39.913887", "-8.627923", "0"
"163", "Loja Optimus Melgaço", "", "271", "800939393", "Melgaço", "Viana do Castelo", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52aa022e11d2c33c688e9611", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4960-513", "Lugar do Galvao", "NULL", "42.10927894", "-8.261750937", "0"
"164", "Loja Optimus Chaves", "", "271", "800939393", "Chaves", "Vila Real", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a8b1e311d257b5d1bbd7e4", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "5400-038", "Av. dos Aliados Zona Comercial Edifício Boega", "NULL", "41.74332374", "-7.471261024", "0"
"165", "Loja Optimus Setubal", "", "271", "800939393", "Setúbal", "Setúbal", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a7421011d257ff635f368e", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2900-276", "Praça do Bocage 131", "NULL", "38.54079787", "-8.900063038", "0"
"166", "Loja Optimus Vasco da Gama", "", "271", "800939393", "Lisboa", "Lisboa", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4d2892acebacb1f7a967f24f", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "1991-094", "Av. D. João II Lote 01.05.02", "NULL", "38.76771287", "-9.09736592", "0"
"167", "Loja Optimus Dolce Vita Ovar", "", "271", "800939393", "Ovar", "Aveiro", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a7383011d257ff635bd249", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "3880-109", "Av. D. Manuel I", "NULL", "40.85501348", "-8.609569073", "0"
"168", "Loja Optimus Tondela", "", "271", "800939393", "Tondela", "Viseu", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52aef30211d21538521f8430", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "3460-526", "Av. Visconde de Tondela 127 Loja AO", "NULL", "40.51701278", "-8.081474304", "0"
"169", "Loja Optimus Forum Vizela", "", "271", "800939393", "Vizela", "Braga", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a756b011d257ff6367178c", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4815-013", "Praça do Município Bloco 10", "NULL", "41.3779115", "-8.31029892", "0"
"170", "Loja Optimus Vila Pouca Aguiar", "", "271", "800939393", "Vila Pouca de Aguiar", "Vila Real", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a8a2e611d257b5d1b5b507", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "5450-030", "R. Duque D'Avila e Bolama 58", "NULL", "41.50049423", "-7.644338608", "0"
"171", "Loja Optimus Arcos de Valdevez", "", "271", "800939393", "Arcos de Valdevez", "Viana do Castelo", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a9e5e811d2c33c68843208", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4970-744", "R. Dr. José Sebastião Silva Dias Loja 17", "NULL", "41.84861318", "-8.422608376", "0"
"172", "Loja Optimus Ponte de Lima", "", "271", "800939393", "Ponte de Lima", "Viana do Castelo", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52ab368511d25db8621c32e1", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4990-049", "Largo se S. João Fracção A", "NULL", "41.76920721", "-8.583658934", "0"
"173", "Loja Optimus Colombo", "", "271", "800939393", "Lisboa", "Lisboa", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4c9a5c8378fc236affdd3497", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "1500-392", "Av. Lusíada", "NULL", "38.75454513", "-9.187528441", "0"
"174", "Loja Optimus VN Famalicão - Eleclerc", "", "271", "800939393", "Vila Nova de Famalicão", "Braga", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4eba5b2d7ee58c2d6623a824", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4760-167", "R. do Talvai", "NULL", "41.41548867", "-8.522901535", "0"
"175", "Loja Optimus Chiado", "", "271", "800939393", "Lisboa", "Lisboa", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/501ff367e4b0b87f245f1ff1", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "1200-094", "R. do Carmo 2", "NULL", "38.71104094", "-9.139521359", "0"
"176", "Loja Optimus Madeira Shopping", "", "271", "800939393", "Funchal", "Madeira", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/51f670a5498e0d0a2d752447", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "9024-521", "Caminho de Santa Quitéria 45", "NULL", "32.65861", "-16.950675", "0"
"177", "Loja Optimus Marinha Grande", "", "271", "800939393", "Marinha Grande", "Leiria", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a8b0b311d257b5d1bb4a41", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2430-174", "Av. Vitor Gallo 76", "NULL", "39.74835308", "-8.92696023", "0"
"178", "Loja Optimus Forum Barreiro", "", "271", "800939393", "Barreiro", "Setúbal", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a0a44e11d2dc844114bc28", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2830-354", "R. Stara Zagora", "NULL", "38.66203552", "-9.073709249", "0"
"179", "Loja Optimus Póvoa de Varzim", "", "271", "800939393", "Póvoa de Varzim", "Porto", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4eb7bc3b469073bbc71a9641", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4490-641", "R. Gomes de Amorim 139", "NULL", "41.3875634", "-8.76565218", "0"
"180", "Loja Optimus Feira Nova", "", "271", "800939393", "Santa Maria da Feira", "Aveiro", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a72f6c11d257ff6358f5c0", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4520-283", "Lugar Vila Boa", "NULL", "40.92133611", "-8.56516242", "0"
"181", "Loja Optimus Beja Modelo", "", "271", "800939393", "Beja", "Beja", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4f787c06e4b08f9be68e3a41", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "7600-000", "R. José Afonso - Largo da Feira", "NULL", "38.005785", "-7.868429", "0"
"182", "Loja Optimus Foz Plaza", "", "271", "800939393", "Figueira da Foz", "Coimbra", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/508e882ee4b0e1fc2c72dea6", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "3080-601", "Lugar do Patracol", "NULL", "40.16582384", "-8.86030462", "0"
"183", "Loja Optimus Lamego", "", "271", "800939393", "Lamego", "Viseu", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a74e8011d257ff6363f394", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "5100-196", "Edifício Leclerc Aradas", "NULL", "41.08865504", "-7.798957229", "0"
"184", "Loja Optimus Almeirim", "", "271", "800939393", "Almeirim", "Santarém", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a9e4dd11d2c33c6883cf78", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2080-104", "R. Dionisio Saraiva 28 Loja 1", "NULL", "39.20802405", "-8.627668619", "0"
"185", "Loja Optimus Oeiras Parque", "", "271", "800939393", "Oeiras", "Lisboa", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4cfecdb9dd706ea83c1a8296", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2770-219", "C. C. Oeiras Parque Loja 1.130", "NULL", "38.70612556", "-9.301815033", "0"
"186", "Loja Optimus Lisboa", "", "271", "800939393", "Lisboa", "Lisboa", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4dfa7c2c14959516a9651507", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "1050-191", "Av. da República 10", "NULL", "38.73527229", "-9.144873619", "0"
"187", "Loja Optimus CascaiShopping", "", "271", "800939393", "Cascais", "Lisboa", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4d8bba9aace98cfa55305c9a", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2645-543", "Estrada Nacional 9", "NULL", "38.738596", "-9.398073", "0"
"188", "Loja Optimus Mirandela", "", "271", "800939393", "Mirandela", "Bragança", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a8ac3111d257b5d1b9182c", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "5370-204", "Av. das Amoreiras 272", "NULL", "41.48576775", "-7.181555629", "0"
"189", "Loja Optimus Gaia Shopping", "", "271", "800939393", "Vila Nova de Gaia", "Porto", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4fe1fa1be4b05dcdf7ef9fb2", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4404-503", "Av. dos Descobrimentos 549", "NULL", "41.1186665", "-8.621707195", "0"
"190", "Loja Optimus Norte Shopping", "", "271", "800939393", "Matosinhos", "Porto", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4ef9a7d730f894d86a553705", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4460-841", "R. Sara Afonso Lj. 502", "NULL", "41.18038204", "-8.656196594", "0"
"191", "Loja Optimus Estação Viana", "", "271", "800939393", "Viana do Castelo", "Viana do Castelo", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4eb26ab92c5b5915cde8b3bb", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4900-317", "R. General Humberto Delgado", "NULL", "41.69486625", "-8.832675219", "0"
"192", "Loja Optimus Coruche", "", "271", "800939393", "Coruche", "Santarém", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a759fb11d257ff63684c0d", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2100-151", "R. de Olivença", "NULL", "38.96029311", "-8.524553776", "0"
"193", "Loja Optimus Castro Daire", "", "271", "800939393", "Castro Daire", "Viseu", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a9eb1511d2c33c6885ef1c", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "3600-239", "R. Seara Bloco 1 R/C Drt", "NULL", "40.89858448", "-7.93513298", "0"
"194", "Loja Optimus Arrábida Shopping", "", "271", "800939393", "Vila Nova de Gaia", "Porto", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4d8797815e70224b81c04c09", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4400-346", "Praceta Henrique Moreira 244", "NULL", "41.14162396", "-8.636306531", "0"
"195", "Loja Optimus Forum Algarve", "", "271", "800939393", "Faro", "Faro", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4f1eaa24e4b0d881fd6f67e9", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "8009-020", "Estrada Nacional 125 Km 103", "NULL", "37.02895217", "-7.944806693", "0"
"196", "Loja Optimus Vila Real", "", "271", "800939393", "Vila Real", "Vila Real", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4eb03a56f7900d57e4b581e5", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "5000-703", "C. C. Dolce Vita Douro Loja 223 Piso 2", "NULL", "41.2973105", "-7.734448215", "0"
"197", "Loja Optimus Benavente", "", "271", "800939393", "Benavente", "Santarém", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a8be8c11d257b5d1c0c96a", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2130-016", "Av. Dr. Manuel Lopes de Almeida 52 A", "NULL", "38.97951173", "-8.807880878", "0"
"198", "Loja Optimus Amadora Continente", "", "271", "800939393", "Amadora", "Lisboa", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4f8ec7eae4b0bdaf06b73ded", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2724-510", "Estrada Nacional 249", "NULL", "38.742168", "-9.232978821", "0"
"199", "Loja Optimus Vivaci", "", "271", "800939393", "Caldas da Rainha", "Leiria", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4d1238c50ad2f04deec1aa54", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2500-184", "Av. Manuel Figueira Freire da Câmara", "NULL", "39.40109198", "-9.136912823", "0"
"200", "Loja Optimus Ponte da Barca", "", "271", "800939393", "Ponte da Barca", "Viana do Castelo", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52ab3a0411d25db8621d6de5", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4880-639", "Av. Nova Urbanizaçao Fontainhas Loja 100 R/C", "NULL", "41.80646138", "-8.415366411", "0"
"201", "Loja Optimus Vila Real", "", "271", "800939393", "Vila Real", "Vila Real", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a73fbd11d257ff635e70bf", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "5000-686", "R. Gonçalo Cristovão 18", "NULL", "41.29910526", "-7.746101618", "0"
"202", "Loja Optimus Forum Teatro", "", "271", "800939393", "Bragança", "Bragança", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a72c6511d257ff635802f5", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "5300-252", "N15", "NULL", "41.80778092", "-6.760389805", "0"
"203", "Loja Optimus Macedo de Cavaleiros", "", "271", "800939393", "Macedo de Cavaleiros", "Bragança", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a8aeea11d257b5d1ba6af0", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "5340-246", "R. do Mercado R/C", "NULL", "41.53800046", "-6.958803535", "0"
"204", "Loja Optimus Tabuaço", "", "271", "800939393", "Tabuaço", "Viseu", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52aef05011d21538521eab59", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "5120-385", "Av. Marechal Carmona Loja D", "NULL", "41.11696296", "-7.568185329", "0"
"205", "Loja Optimus Mar Shopping", "", "271", "800939393", "Matosinhos", "Porto", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4f36ee11e4b0653d4a33bf0b", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4250-745", "Av. Oscar Lopes", "NULL", "41.2083931", "-8.688467979", "0"
"206", "Loja Optimus Sernancelhe", "", "271", "800939393", "Sernancelhe", "Viseu", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52aeee0d11d21538521deca1", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "3640-250", "Largo Aquilino Ribeiro 3", "NULL", "40.8966787", "-7.49535799", "0"
"207", "Loja Optimus Sines", "", "271", "800939393", "Sines", "Setúbal", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52aeeeed11d21538521e3ba7", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "7520-171", "R. António Aleixo 14", "NULL", "37.95668468", "-8.871642351", "0"
"208", "Loja Optimus Ferrara Plaza", "", "271", "800939393", "Paços de Ferreira", "Porto", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4fca2f20e4b074f1b03d809d", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4550-000", "Av. S. Domingos", "NULL", "41.28433934", "-8.360892389", "0"
"209", "Loja Optimus Casa da Música", "", "271", "800939393", "Porto", "Porto", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4c49730a6594be9ae1451525", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4149-071", "Av. da Boavista 650", "NULL", "41.15850867", "-8.631344913", "0"
"210", "Loja Optimus Campus São João", "", "271", "800939393", "Porto", "Porto", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4e576c9052b1748f80670a35", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4200-450", "R. Dr. Plácido da Costa", "NULL", "41.18060089", "-8.604603916", "0"
"211", "Loja Optimus Santo Tirso", "", "271", "800939393", "Santo Tirso", "Porto", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52ab3bc311d25db8621e0f48", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4780-374", "Praça de Camilo Castelo Branco 26", "NULL", "41.33884251", "-8.475984335", "0"
"212", "Loja Optimus Forum Montijo", "", "271", "800939393", "Montijo", "Setúbal", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/5197795a498eaee0152375bf", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2870-100", "Estrada do Pau Queimado", "NULL", "38.69399807", "-8.942201839", "0"
"213", "Loja Optimus Algarve Shopping", "", "271", "800939393", "Albufeira", "Faro", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/50157146e4b0e3a6f51634cc", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "8200-417", "Lanka Lote R Fracção 3", "NULL", "37.12765189", "-8.280007674", "0"
"214", "Loja Optimus Serra Shopping", "", "271", "800939393", "Covilhã", "Castelo Branco", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4cd189dc48b83704cf6af9de", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "6200-552", "Eixo TCT Quinta do Pinheiro", "NULL", "40.270905", "-7.502806", "0"
"215", "Loja Optimus Vila Franca de Xira", "", "271", "800939393", "Vila Franca Xira", "Lisboa", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a8a1b811d257b5d1b55b8b", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2600-093", "Praça Afonso de Albuquerque 4", "NULL", "38.95442805", "-8.989723921", "0"
"216", "Loja Optimus Porto", "", "271", "800939393", "Porto", "Porto", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4ca45433750ca093914f2067", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4000-384", "R. Passos Manuel 75", "NULL", "41.14691087", "-8.607294559", "0"
"217", "Loja ZON Alegro", "", "271", "16990", "Oeiras", "Lisboa", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-alegro/4e73a853fa76812398f5bc7e", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Alegro/306966432732593", "306966432732593", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2790-045", "C. C. Alegro Alfragide", "NULL", "38.72792395", "-9.219943285", "0"
"218", "Loja ZON Almada Forum", "", "271", "16990", "Almada", "Almada", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-almada-forum/4d84a18340a7a35dcb970ebe", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Almada-Forum/334230616587664", "334230616587664", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2810-354", "Estrada do Caminho Municipal 1011 Vale de Mourelos", "NULL", "38.66033904", "-9.175212085", "0"
"219", "Loja ZON Alverca", "", "271", "16990", "Alverca", "Lisboa", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-alverca/4ecf8378c2eee2de8e87a61d", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Alverca/161900750580581", "161900750580581", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2615-109", "R. José Sousa Nazareth,21 R/C", "NULL", "38.89684885", "-9.038446248", "0"
"220", "Loja ZON Amoreiras", "", "271", "16990", "Lisboa", "Lisboa", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-amoreiras/4d9e3191cc2b54815dbc9228", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Amoreiras/165907100177719", "165907100177719", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "1070-103", "Av. Eng. Duarte Pacheco Piso 0", "NULL", "38.72290187", "-9.161830544", "0"
"221", "Loja ZON Aqua Portimão", "", "271", "16990", "Portimão", "Faro", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-aqua-portimao/4da45276540ea1cd5298a2de", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Aqua-Portimao/292347187467050", "292347187467050", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "8500-448", "R. de São Pedro 72 Piso 0", "NULL", "37.13921994", "-8.540968895", "0"
"222", "Loja ZON Arena Shopping", "", "271", "16990", "Torres Vedras", "Torres Vedras", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-arena-shopping/4eb80c126d86ba38ae228062", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Arena-Shopping/167582596676749", "167582596676749", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2560-294", "Casal dos Ameais de Cima,Â s/n", "NULL", "39.10124594", "-9.253323376", "0"
"223", "Loja ZON Braga Parque", "", "271", "16990", "Braga", "Braga", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-braga-parque/4eb8037e6d86ba38ae218865", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Braga-Parque/318254968187652", "318254968187652", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4710-427", "Quinta dos Congregados São Vitor", "NULL", "41.55703847", "-8.406678736", "0"
"224", "Loja ZON Campo Grande", "", "271", "16990", "Lisboa", "Lisboa", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-campo-grande/4cf38e477bf3b60cb5786b7f", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Campo-Grande/112624485523615", "112624485523615", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "1600-317", "Campo Grande 414 G", "NULL", "38.75952147", "-9.157533646", "0"
"225", "Loja ZON CascaiShopping", "", "271", "16990", "Cascais", "Lisboa", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-cascaishopping/4e5d451588771beefa96b090", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Cascais-Shopping/273054876084583", "273054876084583", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2645-543", "C. C. CascaiShopping", "NULL", "38.73862399", "-9.398860037", "0"
